run_name,dataset,transform,label,original_mse,transformed_mse,diff_mse
2_INFO_DOWN_regression_ImageNet_hue_ViT_b_32_ImageNet,ImageNet,SaturationShift75,hue,570.2939720153809,2856.90234375,-2286.608371734619
2_INFO_DOWN_regression_ImageNet_brightness_ViT_b_32_ImageNet,ImageNet,SaturationShift75,brightness,761.116096496582,17393.474609375,-16632.358512878418
2_INFO_DOWN_regression_ImageNet_hue_ViT_b_32_ImageNet,ImageNet,SaturationShift100,hue,570.2939720153809,3036.801025390625,-2466.507053375244
2_INFO_DOWN_regression_ImageNet_brightness_ViT_b_32_ImageNet,ImageNet,SaturationShift100,brightness,761.116096496582,18439.93359375,-17678.817497253418
2_INFO_DOWN_regression_ImageNet_hue_ViT_b_32_ImageNet,ImageNet,BrightnessShift25,hue,570.2939720153809,135.86349487304688,434.430477142334
2_INFO_DOWN_regression_ImageNet_saturation_ViT_b_32_ImageNet,ImageNet,BrightnessShift25,saturation,1093.3642120361328,1251.382080078125,-158.0178680419922
2_INFO_DOWN_regression_ImageNet_hue_ViT_b_32_ImageNet,ImageNet,BrightnessShift50,hue,570.2939720153809,135.86349487304688,434.430477142334
2_INFO_DOWN_regression_ImageNet_saturation_ViT_b_32_ImageNet,ImageNet,BrightnessShift50,saturation,1093.3642120361328,1251.382080078125,-158.0178680419922
2_INFO_DOWN_regression_ImageNet_hue_ViT_b_32_ImageNet,ImageNet,BrightnessShift75,hue,570.2939720153809,2692.101806640625,-2121.807834625244
2_INFO_DOWN_regression_ImageNet_saturation_ViT_b_32_ImageNet,ImageNet,BrightnessShift75,saturation,1093.3642120361328,7797.48388671875,-6704.119674682617
2_INFO_DOWN_regression_ImageNet_hue_ViT_b_32_ImageNet,ImageNet,BrightnessShift100,hue,570.2939720153809,2968.578369140625,-2398.284397125244
2_INFO_DOWN_regression_ImageNet_saturation_ViT_b_32_ImageNet,ImageNet,BrightnessShift100,saturation,1093.3642120361328,7617.4599609375,-6524.095748901367
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,HueShift25,saturation,1155.2594146728516,8621.400390625,-7466.140975952148
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,HueShift25,brightness,635.1894378662109,15459.875,-14824.685562133789
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,HueShift50,saturation,1155.2594146728516,9172.21484375,-8016.955429077148
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,HueShift50,brightness,635.1894378662109,16525.873046875,-15890.683609008789
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,HueShift75,saturation,1155.2594146728516,8857.5029296875,-7702.243515014648
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,HueShift75,brightness,635.1894378662109,16659.712890625,-16024.523452758789
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,HueShift100,saturation,1155.2594146728516,8325.955078125,-7170.695663452148
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,HueShift100,brightness,635.1894378662109,16081.361328125,-15446.171890258789
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,SaturationShift25,hue,413.95093536376953,8326.7197265625,-7912.7687911987305
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,SaturationShift25,brightness,635.1894378662109,18123.625,-17488.43556213379
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,SaturationShift50,hue,413.95093536376953,5952.2177734375,-5538.2668380737305
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,SaturationShift50,brightness,635.1894378662109,15715.04296875,-15079.853530883789
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,SaturationShift75,hue,413.95093536376953,2532.192138671875,-2118.2412033081055
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,SaturationShift75,brightness,635.1894378662109,16278.599609375,-15643.410171508789
